"lon";"lat";"species";"datasetKey";"reference"
-80.35088;25.05215;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.30616;25.10936;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.33863;25.07259;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.35088;25.05235;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.33931;25.07224;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.31018;25.11233;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.31034;25.11208;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.31439;25.09252;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.31441;25.0923;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.30499;25.10012;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.3039;25.10578;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.30503;25.09988;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.29891;25.09882;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.30396;25.10553;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.29916;25.09882;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.28373;25.13306;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.28344;25.13293;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.30455;25.10641;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.23891;25.17132;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.3049;25.1065;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.35457;25.03797;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.23901;25.17119;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.33334;25.06058;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.33334;25.06038;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.35457;25.03777;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.26197;25.14029;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.26194;25.14055;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.37691;25.00918;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.25842;25.14237;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.34695;25.03773;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.25873;25.14246;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.37691;25.00931;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.34695;25.03793;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.44626;24.96797;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.37329;25.01108;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.37329;25.01128;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.44595;24.96835;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.32333;25.05975;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.23679;25.16246;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.32333;25.05955;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.23655;25.16244;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.50278;24.56212;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.50258;24.56262;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.756767;24.47775;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.756917;24.47765;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-67.94926;18.09474;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF"
-81.232667;24.625633;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.014983;24.694183;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.015367;24.693883;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.23255;24.6256;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.230567;24.629567;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.140583;24.623767;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.939767;24.704267;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.939567;24.70435;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.011133;24.66345;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.0114;24.66355;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.9854;24.671583;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.985133;24.671567;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.75537;24.76615;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.75536;24.76623;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.96;24.6884;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.968967;24.681317;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.75134;24.7677;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.75158;24.76768;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.969283;24.68115;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.95925;24.688067;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.274317;24.589033;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.28125;24.582333;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.27415;24.588917;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.28165;24.581933;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.75541;24.76319;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.948067;24.67895;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.944833;24.678333;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.75597;24.76294;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.2915;24.573433;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.291717;24.573267;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.2245;24.592467;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.232383;24.58755;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.232367;24.587217;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.214567;24.594833;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.215333;24.594767;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.2241;24.592417;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.20685;24.596367;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.200483;24.597483;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.200567;24.597783;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.206767;24.596683;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.1389;24.616067;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.9359;24.682417;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.936433;24.682317;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.772733;24.750217;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.783617;24.7411;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.783933;24.741083;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.75818;24.76169;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.75745;24.76184;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.1922;24.598467;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20229;25.28687;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20256;25.28699;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.19709;25.29747;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.19677;25.29805;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.222767;25.2086;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.222917;25.208683;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.212517;25.2269;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.212667;25.226783;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.1967;25.26248;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.208617;25.23185;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.19479;25.26551;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.1972;25.26216;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.218883;25.2253;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.19444;25.26533;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.208733;25.23175;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2189;25.225033;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2291;25.2107;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.228683;25.210683;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.18622;25.27367;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.18584;25.27455;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20084;25.30977;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20034;25.30959;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.106183;25.547633;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.106383;25.54725;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.106183;25.556567;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.108933;25.548133;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.106367;25.5567;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.109367;25.548567;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.114767;25.531233;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.114817;25.531333;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.092233;25.579083;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.100467;25.55815;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.100483;25.558333;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.092317;25.579083;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.0926;25.58005;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.092833;25.580383;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.095317;25.606467;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.096333;25.539433;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.095383;25.606167;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.096233;25.539183;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.094533;25.60605;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.094617;25.605733;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.194;24.616817;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.771317;24.755933;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.771833;24.755767;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.258967;25.22935;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.258;25.220433;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.257933;25.220767;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2589;25.229033;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.223133;25.287183;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.257533;25.232067;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.223383;25.287017;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.25735;25.231917;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.257967;25.183733;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.25755;25.183533;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.252333;25.21415;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2104;25.28495;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.251417;25.2143;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.210567;25.285;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.196783;25.297983;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.222033;25.295267;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.222183;25.2951;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.264767;25.18385;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.26455;25.183383;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.214033;25.209217;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.213517;25.208917;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20365;25.242233;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20375;25.24215;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.220633;25.20685;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.220733;25.206717;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.206883;25.227667;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20705;25.228217;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2402;25.164;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.232633;25.183917;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.239967;25.163783;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.217733;25.20235;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.232433;25.183933;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.218217;25.202817;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20265;25.22475;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.206783;25.2231;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.206833;25.2228;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.202733;25.224617;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20065;25.228717;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.201483;25.22865;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.236733;25.155417;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.202533;25.2163;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.236917;25.155017;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.20955;25.197417;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.194367;25.239217;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.21;25.196933;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2049;25.21945;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.202283;25.216467;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2032;25.223017;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.203033;25.223233;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2054;25.21925;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.1942;25.23945;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.197;25.344;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.200517;25.329567;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.212233;25.3211;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.173467;25.361883;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.175233;25.3746;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.1597;25.435167;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.17055;25.3997;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.15315;25.40595;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.148883;25.392733;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.14565;25.419333;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.142967;25.48095;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.136967;25.46575;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.134917;25.457117;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.134;25.434;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.2005;25.30945;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.160967;25.334083;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.200497;25.309455;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.175983;25.3314;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.126;25.427;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.115133;25.56525;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.11135;25.48055;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.163267;25.328967;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.187483;25.315383;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.15965;25.351733;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.1489;25.36675;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.122983;25.48285;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.12155;25.49115;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.10525;25.48995;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.0975;25.699717;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.097667;25.699883;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.090983;25.639883;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.1003;25.7191;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.100133;25.719267;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.10115;25.727767;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.09115;25.639717;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.098433;25.73495;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.101317;25.727933;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.089767;25.7438;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.0986;25.734783;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.759433;24.76465;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.696417;24.78785;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.759533;24.76445;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.7559;24.764367;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.696633;24.7878;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-80.756017;24.7645;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-101.65085;17.67535;"Epinephelus itajara";"a1229594-2bce-4682-8674-d3db51da9923";"GBIF"
-81.390533;24.616233;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.39045;24.615967;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.3881;24.615917;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.388217;24.61625;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.719517;24.502983;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.719817;24.503067;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.390767;24.565867;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.3905;24.565983;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.601233;24.509017;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.331;24.5674;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.600983;24.509117;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.330983;24.567183;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.338783;24.565683;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.338417;24.5659;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.625067;24.503567;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.630817;24.499417;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
-81.625383;24.504;"Epinephelus itajara";"1840aafc-6446-450e-9d7d-483790b20f6a";"GBIF"
