"dataset_id";"title";"summary"
"sws_baseline_2000_2019_depthmax";"Bio-Oracle SeaWaterSpeed [depthMax]Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp119_2020_2100_depthmax";"Bio-Oracle SeaWaterSpeed [depthMax]SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp126_2020_2100_depthmax";"Bio-Oracle SeaWaterSpeed [depthMax]SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp245_2020_2100_depthmax";"Bio-Oracle SeaWaterSpeed [depthMax]SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp370_2020_2100_depthmax";"Bio-Oracle SeaWaterSpeed [depthMax]SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp460_2020_2100_depthmax";"Bio-Oracle SeaWaterSpeed [depthMax]SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp585_2020_2100_depthmax";"Bio-Oracle SeaWaterSpeed [depthMax]SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_baseline_2000_2019_depthmean";"Bio-Oracle SeaWaterSpeed [depthMean]Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp119_2020_2100_depthmean";"Bio-Oracle SeaWaterSpeed [depthMean]SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp126_2020_2100_depthmean";"Bio-Oracle SeaWaterSpeed [depthMean]SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp245_2020_2100_depthmean";"Bio-Oracle SeaWaterSpeed [depthMean]SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp370_2020_2100_depthmean";"Bio-Oracle SeaWaterSpeed [depthMean]SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp460_2020_2100_depthmean";"Bio-Oracle SeaWaterSpeed [depthMean]SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp585_2020_2100_depthmean";"Bio-Oracle SeaWaterSpeed [depthMean]SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_baseline_2000_2019_depthmin";"Bio-Oracle SeaWaterSpeed [depthMin]Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp119_2020_2100_depthmin";"Bio-Oracle SeaWaterSpeed [depthMin]SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp126_2020_2100_depthmin";"Bio-Oracle SeaWaterSpeed [depthMin]SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp245_2020_2100_depthmin";"Bio-Oracle SeaWaterSpeed [depthMin]SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp370_2020_2100_depthmin";"Bio-Oracle SeaWaterSpeed [depthMin]SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp460_2020_2100_depthmin";"Bio-Oracle SeaWaterSpeed [depthMin]SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp585_2020_2100_depthmin";"Bio-Oracle SeaWaterSpeed [depthMin]SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_baseline_2000_2019_depthsurf";"Bio-Oracle SeaWaterSpeed [depthSurf]Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp119_2020_2100_depthsurf";"Bio-Oracle SeaWaterSpeed [depthSurf]SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp126_2020_2100_depthsurf";"Bio-Oracle SeaWaterSpeed [depthSurf]SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp245_2020_2100_depthsurf";"Bio-Oracle SeaWaterSpeed [depthSurf]SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp370_2020_2100_depthsurf";"Bio-Oracle SeaWaterSpeed [depthSurf]SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp460_2020_2100_depthsurf";"Bio-Oracle SeaWaterSpeed [depthSurf]SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"sws_ssp585_2020_2100_depthsurf";"Bio-Oracle SeaWaterSpeed [depthSurf]SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
sws_max (Maximum SeaWaterSpeed, m s**-1)
sws_ltmax (Long-term maximum SeaWaterSpeed, m s**-1)
sws_mean (Average SeaWaterSpeed, m s**-1)
sws_ltmin (Long-term minimum SeaWaterSpeed, m s**-1)
sws_min (Minimum SeaWaterSpeed, m s**-1)
sws_range (Range SeaWaterSpeed, m s**-1)
"
"si_baseline_2000_2018_depthmax";"Bio-Oracle Silicate [depthMax] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
"
"si_ssp119_2020_2100_depthmax";"Bio-Oracle Silicate [depthMax] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp126_2020_2100_depthmax";"Bio-Oracle Silicate [depthMax] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp245_2020_2100_depthmax";"Bio-Oracle Silicate [depthMax] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp370_2020_2100_depthmax";"Bio-Oracle Silicate [depthMax] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp460_2020_2100_depthmax";"Bio-Oracle Silicate [depthMax] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp585_2020_2100_depthmax";"Bio-Oracle Silicate [depthMax] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_baseline_2000_2018_depthmean";"Bio-Oracle Silicate [depthMean] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
"
"si_ssp119_2020_2100_depthmean";"Bio-Oracle Silicate [depthMean] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp126_2020_2100_depthmean";"Bio-Oracle Silicate [depthMean] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp245_2020_2100_depthmean";"Bio-Oracle Silicate [depthMean] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp370_2020_2100_depthmean";"Bio-Oracle Silicate [depthMean] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp460_2020_2100_depthmean";"Bio-Oracle Silicate [depthMean] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp585_2020_2100_depthmean";"Bio-Oracle Silicate [depthMean] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_baseline_2000_2018_depthmin";"Bio-Oracle Silicate [depthMin] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
"
"si_ssp119_2020_2100_depthmin";"Bio-Oracle Silicate [depthMin] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp126_2020_2100_depthmin";"Bio-Oracle Silicate [depthMin] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp245_2020_2100_depthmin";"Bio-Oracle Silicate [depthMin] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp370_2020_2100_depthmin";"Bio-Oracle Silicate [depthMin] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
"si_ssp460_2020_2100_depthmin";"Bio-Oracle Silicate [depthMin] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
"
